category,name,rating,year,url
Aksiyon,Mystery Queen, 8,2017,https://asyafanatiklerim.com/dizi/mystery-queen/
Aksiyon,Hidden Identity, 7.3,2015,https://asyafanatiklerim.com/dizi/hidden-identity/
Aksiyon,Heart Blackened, 9.2,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/heart-blackened/
Aksiyon,The Swindlers, 9.3,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/the-swindlers/
Aksiyon,Moorim School, 9.1,2016,https://asyafanatiklerim.com/dizi/moorim-school/
Aksiyon,Special Labor Inspector, 6.8,2019,https://asyafanatiklerim.com/dizi/special-labor-inspector-v15/
Aksiyon,Cruel Romance, 7.3,2015,https://asyafanatiklerim.com/dizi/cruel-romance/
Aksiyon,Neighborhood Hero, 8.1,2016,https://asyafanatiklerim.com/dizi/neighborhood-hero/
Aksiyon,Sketch, 7.8,2018,https://asyafanatiklerim.com/dizi/sketch-new/
Aksiyon,Dr. Mo Clinic, 7.6,2015,https://asyafanatiklerim.com/dizi/dr-mo-clinic/
Aksiyon,The Golden Eyes, 8.7,2019,https://asyafanatiklerim.com/dizi/the-golden-eyes/
Aksiyon,Confidential Assignment, 9.4,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/confidential-assignment/
Aksiyon,Goodbye Mr. Black, 8.2,2016,https://asyafanatiklerim.com/dizi/goodbye-mr-black/
Gizem,Rokka no Yuusha, 6.2,2015,https://asyafanatiklerim.com/dizi/rokka-no-yuusha/
Gizem,Strangers From Hell, 9.5,2019,https://asyafanatiklerim.com/dizi/strangers-from-hell/
Gizem,Joker Game, 6.3,2016,https://asyafanatiklerim.com/dizi/joker-game/
Gizem,Graceful Family, 8.8,2019,https://asyafanatiklerim.com/dizi/graceful-family-tr/
Gizem,I Wanna Hear Your Song, 8.3,2019,https://asyafanatiklerim.com/dizi/i-wanna-hear-your-song/
Gizem,Eromanga Sensei, 7.6,2017,https://asyafanatiklerim.com/dizi/eromanga-sensei/
Gizem,Cuticle Detective Inaba, 6.4,2013,https://asyafanatiklerim.com/dizi/cuticle-detective-inaba/
Gizem,Boku dake ga Inai Machi, 8,2016,https://asyafanatiklerim.com/dizi/boku-dake-ga-inai-machi/
Gizem,Drifters, 7,2016,https://asyafanatiklerim.com/dizi/drifters/
Gizem,Okitegami Kyoko no Biboroku, 7.2,2015,https://asyafanatiklerim.com/dizi/okitegami-kyoko-no-biboroku/
Gizem,Black Bullet, 6.4,2014,https://asyafanatiklerim.com/dizi/black-bullet/
Gizem,91 Days, 7.6,2016,https://asyafanatiklerim.com/dizi/91-days/
Gizem,Doctor Detective, 7.9,2019,https://asyafanatiklerim.com/dizi/doctor-detective/
Gizem,Beautiful Mind, 8.4,2016,https://asyafanatiklerim.com/dizi/beautiful-mind/
Gizem,The Package, 8.2,2017,https://asyafanatiklerim.com/dizi/the-package/
Gizem,A Korean Odyssey, 9.2,2017,https://asyafanatiklerim.com/dizi/a-korean-odyssey/
Gizem,Memory Lost, 8.5,2016,https://asyafanatiklerim.com/dizi/memory-lost/
Gizem,Love Me If You Dare, 8.7,2015,https://asyafanatiklerim.com/dizi/love-me-if-you-dare/
Gizem,Secret Forest, 8.5,2017,https://asyafanatiklerim.com/dizi/secret-forest/
Gizem,Duel, 8.9,2017,https://asyafanatiklerim.com/dizi/duel/
Romantik,The Atypical Family, 6,2024,https://asyafanatiklerim.com/dizi/the-atypical-family/
Romantik,Frankly Speaking, 8.2,2024,https://asyafanatiklerim.com/dizi/frankly-speaking/
Romantik,Missing Crown Prince, 8.4,2024,https://asyafanatiklerim.com/dizi/missing-crown-prince/
Romantik,Lovely Runner, 8.9,2024,https://asyafanatiklerim.com/dizi/lovely-runner/
Romantik,The Midnight Studio, 8,2024,https://asyafanatiklerim.com/dizi/the-midnight-studio/
Romantik,Queen of Tears, 8.5,2024,https://asyafanatiklerim.com/dizi/queen-of-tears/
Romantik,Grand Shining Hotel, 6.8,2024,https://asyafanatiklerim.com/dizi/grand-shining-hotel/
Romantik,Wedding Impossible, 7.1,2024,https://asyafanatiklerim.com/dizi/wedding-impossible/
Romantik,Captivating the King, 8.4,2024,https://asyafanatiklerim.com/dizi/captivating-the-king/
Romantik,Branding in Seongsu, 5.4,2024,https://asyafanatiklerim.com/dizi/branding-in-seongsu/
Romantik,Doctor Slump, 8.4,2024,https://asyafanatiklerim.com/dizi/doctor-slump/
Romantik,Like Flowers in Sand, 8.2,2023,https://asyafanatiklerim.com/dizi/like-flowers-in-sand/
Romantik,Snap and Spark, 4,2023,https://asyafanatiklerim.com/dizi/snap-and-spark/
Romantik,Welcome to Samdalri, 8.9,2023,https://asyafanatiklerim.com/dizi/welcome-to-samdalri/
Romantik,My Man Is Cupid, 8.5,2023,https://asyafanatiklerim.com/dizi/my-man-is-cupid/
Romantik,Secret Playlist, 7,2023,https://asyafanatiklerim.com/dizi/secret-playlist/
Romantik,Tell Me That You Love Me, 9.2,2023,https://asyafanatiklerim.com/dizi/tell-me-that-you-love-me-tr/
Romantik,My Demon, 9.1,2023,https://asyafanatiklerim.com/dizi/my-demon-tr/
Romantik,The Story of Park’s Marriage Contract, 8.8,2023,https://asyafanatiklerim.com/dizi/the-story-of-parks-marriage-contract/
Romantik,Moon in the Day, 8.8,2023,https://asyafanatiklerim.com/dizi/moon-in-the-day/
Fantastik,Perfume, 8.7,2019,https://asyafanatiklerim.com/dizi/perfume/
Fantastik,Joseon Survival, 7.4,2019,https://asyafanatiklerim.com/dizi/joseon-survival/
Fantastik,Love O2O, 9.2,2016,https://asyafanatiklerim.com/dizi/love-o2o/
Fantastik,Love Timeless, 6.8,2017,https://asyafanatiklerim.com/dizi/love-timeless/
Fantastik,Angel’s Last Mission Love, 9.4,2019,https://asyafanatiklerim.com/dizi/angels-last-mission-love/
Fantastik,King is Not Easy, 7.7,2017,https://asyafanatiklerim.com/dizi/king-is-not-easy-tr/
Fantastik,Oh My Emperor, 8.1,2018,https://asyafanatiklerim.com/dizi/oh-my-emperor/
Fantastik,Devil Lover, 7.6,2015,https://asyafanatiklerim.com/dizi/devil-lover/
Fantastik,Proud of Love, 6.7,2016,https://asyafanatiklerim.com/dizi/proud-of-love/
Fantastik,Rakshasa Street, 7.6,2017,https://asyafanatiklerim.com/dizi/rakshasa-street/
Fantastik,My Absolute Boyfriend, 9,2019,https://asyafanatiklerim.com/dizi/my-absolute-boyfriend-v1/
Fantastik,Pinocchio, 9.1,2014,https://asyafanatiklerim.com/dizi/pinocchio-tur9/
Fantastik,Prince of Wolf, 8.3,2016,https://asyafanatiklerim.com/dizi/prince-of-wolf/
Fantastik,Angel Magic, 6.5,2014,https://asyafanatiklerim.com/dizi/angel-magic/
Fantastik,Tomorrow With You, 8.5,2017,https://asyafanatiklerim.com/dizi/tomorrow-with-you/
Fantastik,The Best Hit, 9.1,2017,https://asyafanatiklerim.com/dizi/the-best-hit/
Fantastik,Duel, 8.9,2017,https://asyafanatiklerim.com/dizi/duel/
Fantastik,Tunnel, 9,2017,https://asyafanatiklerim.com/dizi/tunnel/
Fantastik,Chicago Typewriter, 9.5,2017,https://asyafanatiklerim.com/dizi/chicago-typewriter/
Fantastik,Flipped, 7.7,2018,https://asyafanatiklerim.com/dizi/flipped/
Dram,Welcome to Wedding Hell, 8.1,2022,https://asyafanatiklerim.com/dizi/welcome-to-wedding-hell/
Dram,Woori The Virgin, 7.6,2022,https://asyafanatiklerim.com/dizi/woori-the-virgin/
Dram,Bloody Heart, 8.8,2022,https://asyafanatiklerim.com/dizi/bloody-heart/
Dram,Monstrous, 8.2,2022,https://asyafanatiklerim.com/dizi/monstrous/
Dram,The Killer’s Shopping List, 8.6,2022,https://asyafanatiklerim.com/dizi/the-killers-shopping-list/
Dram,Shooting Stars, 9.4,2022,https://asyafanatiklerim.com/dizi/shooting-stars/
Dram,Love All Play, 9.3,2022,https://asyafanatiklerim.com/dizi/love-all-play/
Dram,My Liberation Notes, 9.1,2022,https://asyafanatiklerim.com/dizi/my-liberation-notes-tr1/
Dram,Our Blues, 9,2022,https://asyafanatiklerim.com/dizi/our-blues/
Dram,Again My Life, 9.4,2022,https://asyafanatiklerim.com/dizi/again-my-life/
Dram,Tomorrow, 9.5,2022,https://asyafanatiklerim.com/dizi/tomorrow/
Dram,Pachinko, 9,2022,https://asyafanatiklerim.com/dizi/pachinko/
Dram,Soundtrack #1, 9,2022,https://asyafanatiklerim.com/dizi/soundtrack-1/
Dram,Kill Heel, 7.6,2022,https://asyafanatiklerim.com/dizi/kill-heel/
Dram,Crazy Love, 9,2022,https://asyafanatiklerim.com/dizi/crazy-love/
Dram,Military Prosecutor Doberman, 9.3,2022,https://asyafanatiklerim.com/dizi/military-prosecutor-doberman/
Dram,A Business Proposal, 9.4,2022,https://asyafanatiklerim.com/dizi/a-business-proposal-tr/
Dram,Thirty-Nine, 8.8,2022,https://asyafanatiklerim.com/dizi/thirty-nine/
Dram,Semantic Error, 8.4,2022,https://asyafanatiklerim.com/dizi/semantic-error/
Dram,Forecasting Love and Weather, 8.8,2022,https://asyafanatiklerim.com/dizi/forecasting-love-and-weather/
Komedi,Frankly Speaking, 8.2,2024,https://asyafanatiklerim.com/dizi/frankly-speaking/
Komedi,Missing Crown Prince, 8.4,2024,https://asyafanatiklerim.com/dizi/missing-crown-prince/
Komedi,Lovely Runner, 8.9,2024,https://asyafanatiklerim.com/dizi/lovely-runner/
Komedi,Wedding Impossible, 7.1,2024,https://asyafanatiklerim.com/dizi/wedding-impossible/
Komedi,A Killer Paradox, 7.7,2024,https://asyafanatiklerim.com/dizi/a-killer-paradox/
Komedi,Doctor Slump, 8.4,2024,https://asyafanatiklerim.com/dizi/doctor-slump/
Komedi,Knight Flower, 8.7,2024,https://asyafanatiklerim.com/dizi/knight-flower/
Komedi,Like Flowers in Sand, 8.2,2023,https://asyafanatiklerim.com/dizi/like-flowers-in-sand/
Komedi,Boyhood, 9,2023,https://asyafanatiklerim.com/dizi/boyhood/
Komedi,My Man Is Cupid, 8.5,2023,https://asyafanatiklerim.com/dizi/my-man-is-cupid/
Komedi,My Demon, 9.1,2023,https://asyafanatiklerim.com/dizi/my-demon-tr/
Komedi,The Matchmakers, 5.7,2023,https://asyafanatiklerim.com/dizi/the-matchmakers/
Komedi,Castaway Diva, 7.9,2023,https://asyafanatiklerim.com/dizi/castaway-diva/
Komedi,A Good Day to Be a Dog, 7.9,2023,https://asyafanatiklerim.com/dizi/a-good-day-to-be-a-dog/
Komedi,Strong Girl Nam Soon, 8.6,2023,https://asyafanatiklerim.com/dizi/strong-girl-nam-soon-new/
Komedi,Boss-dol Mart, 9,2023,https://asyafanatiklerim.com/dizi/boss-dol-mart/
Komedi,Han River Police, 8.1,2023,https://asyafanatiklerim.com/dizi/han-river-police/
Komedi,Day of Kidnapping, 9.3,2023,https://asyafanatiklerim.com/dizi/day-of-kidnapping/
Komedi,Behind Your Touch, 8.7,2023,https://asyafanatiklerim.com/dizi/behind-your-touch/
Komedi,My Lovely Liar, 8.9,2023,https://asyafanatiklerim.com/dizi/my-lovely-liar-tr1/
Medikal,Doctor Cha, 9.2,2023,https://asyafanatiklerim.com/dizi/doctor-cha/
Medikal,If You Wish Upon Me, 9.3,2022,https://asyafanatiklerim.com/dizi/if-you-wish-upon-me/
Medikal,"Poong, the Joseon Psychiatrist", 8.8,2022,https://asyafanatiklerim.com/dizi/poong-the-joseon-psychiatrist/
Medikal,Ghost Doctor, 9.4,2022,https://asyafanatiklerim.com/dizi/ghost-doctor/
Medikal,Hospital Playlist, 9.3,2020,https://asyafanatiklerim.com/dizi/hospital-playlist-tr/
Medikal,Forest, 9,2020,https://asyafanatiklerim.com/dizi/forest-tr/
Medikal,Sarayın Doktoru, 8.2,2012,https://asyafanatiklerim.com/dizi/sarayin-doktoru/
Medikal,Chocolate, 8.3,2019,https://asyafanatiklerim.com/dizi/chocolate-v8/
Medikal,Good Doctor, 8.6,2013,https://asyafanatiklerim.com/dizi/good-doctor/
Medikal,Yong Pal, 8.5,2015,https://asyafanatiklerim.com/dizi/yong-pal-tr1/
Medikal,Doctor John, 9.2,2019,https://asyafanatiklerim.com/dizi/doctor-john-news/
Medikal,Doctor Detective, 7.9,2019,https://asyafanatiklerim.com/dizi/doctor-detective/
Medikal,Beautiful Mind, 8.4,2016,https://asyafanatiklerim.com/dizi/beautiful-mind/
Medikal,Deserving of the Name, 8.8,2017,https://asyafanatiklerim.com/dizi/deserving-of-the-name/
Medikal,Faith, 9,2012,https://asyafanatiklerim.com/dizi/faith/
Medikal,Blood, 8.9,2015,https://asyafanatiklerim.com/dizi/blood/
Medikal,Doctor Prisoner, 9.1,2019,https://asyafanatiklerim.com/dizi/doctor-prisoner/
Medikal,Doctor Stranger, 9.2,2014,https://asyafanatiklerim.com/dizi/doctor-stranger/
Medikal,Doctors, 8.7,2016,https://asyafanatiklerim.com/dizi/doctors/
Medikal,Emergency Couple, 8.4,2014,https://asyafanatiklerim.com/dizi/emergency-couple/
Aksiyon,The Villainess, 9,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/the-villainess-nw/
Aksiyon,38 Task Force, 8.3,2016,https://asyafanatiklerim.com/dizi/38-task-force/
Aksiyon,The Merciless, 8.7,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/the-merciless/
Aksiyon,Along with the Gods: The Last 49 Days, 9.4,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/along-with-the-gods-the-last-49-days-nw/
Aksiyon,The Fortress, 8.5,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/the-fortress/
Aksiyon,Wanted, 7,2016,https://asyafanatiklerim.com/dizi/wanted/
Aksiyon,Fabricated City, 9.5,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/fabricated-city-tr/
Aksiyon,Memoir of a Murderer, 9.3,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/memoir-of-a-murderer-nw/
Aksiyon,The K2, 9.4,2016,https://asyafanatiklerim.com/dizi/the-k2/
Aksiyon,The Outlaws, 9.6,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/the-outlaws/
Aksiyon,Steel Rain, 8.9,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/steel-rain/
Aksiyon,Life on Mars, 9.1,2018,https://asyafanatiklerim.com/dizi/life-on-mars/
Aksiyon,Man to Man, 8.8,2017,https://asyafanatiklerim.com/dizi/man-to-man-nw/
Aksiyon,The Battleship Island, 9.5,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/the-battleship-island/
Aksiyon,Along with the Gods, 9.3,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/along-with-the-gods-nw/
Gizem,Tunnel, 9,2017,https://asyafanatiklerim.com/dizi/tunnel/
Gizem,Flipped, 7.7,2018,https://asyafanatiklerim.com/dizi/flipped/
Gizem,Circle, 8,2017,https://asyafanatiklerim.com/dizi/circle/
Gizem,Angel ‘N’ Devil, 7.9,2014,https://asyafanatiklerim.com/dizi/angel-n-devil/
Gizem,Black, 9.2,2017,https://asyafanatiklerim.com/dizi/black/
Gizem,Jiu Keishichou Tokushuhan Sousakei, 6.8,2011,https://asyafanatiklerim.com/dizi/jiu-keishichou-tokushuhan-sousakei/
Gizem,Boku no Yabai Tsuma, 7,2016,https://asyafanatiklerim.com/dizi/boku-no-yabai-tsuma/
Gizem,I’m Home, 7.1,2015,https://asyafanatiklerim.com/dizi/im-home/
Gizem,Two Cops, 8.4,2017,https://asyafanatiklerim.com/dizi/two-cops/
Gizem,Nine: Time Travelling Nine Times, 8,2013,https://asyafanatiklerim.com/dizi/nine-time-travelling-nine-times/
Gizem,Doubtful Victory, 8.3,2017,https://asyafanatiklerim.com/dizi/doubtful-victory/
Gizem,Saimdang Light’s Diary, 7.8,2017,https://asyafanatiklerim.com/dizi/saimdang-lights-diary-tr/
Gizem,Vampire Detective, 8.8,2016,https://asyafanatiklerim.com/dizi/vampire-detective/
Gizem,Mystery Queen, 8,2017,https://asyafanatiklerim.com/dizi/mystery-queen/
Gizem,Hidden Identity, 7.3,2015,https://asyafanatiklerim.com/dizi/hidden-identity/
Gizem,Moorim School, 9.1,2016,https://asyafanatiklerim.com/dizi/moorim-school/
Gizem,Misty, 7.4,2018,https://asyafanatiklerim.com/dizi/misty-v6/
Gizem,My Amazing Boyfriend, 8.3,2019,https://asyafanatiklerim.com/dizi/my-amazing-boyfriend/
Gizem,Late Night Restaurant, 7.7,2015,https://asyafanatiklerim.com/dizi/late-night-restaurant/
Aksiyon,A Taxi Driver, 9.5,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/a-taxi-driver/
Aksiyon,Signal, 8.8,2016,https://asyafanatiklerim.com/dizi/signal/
Aksiyon,Mr. Sunshine, 9.2,2018,https://asyafanatiklerim.com/dizi/mr-sunshine/
Aksiyon,Kill It, 9.3,2019,https://asyafanatiklerim.com/dizi/kill-it/
Aksiyon,Voice 2, 8.6,2017,https://asyafanatiklerim.com/dizi/voice-2/
Gizem,Bluebeard, 7.3,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/bluebeard/
Romantik,The Matchmakers, 5.7,2023,https://asyafanatiklerim.com/dizi/the-matchmakers/
Romantik,Perfect Marriage Revenge, 7.9,2023,https://asyafanatiklerim.com/dizi/perfect-marriage-revenge/
Romantik,Castaway Diva, 7.9,2023,https://asyafanatiklerim.com/dizi/castaway-diva/
Romantik,A Good Day to Be a Dog, 7.9,2023,https://asyafanatiklerim.com/dizi/a-good-day-to-be-a-dog/
Romantik,Strong Girl Nam Soon, 8.6,2023,https://asyafanatiklerim.com/dizi/strong-girl-nam-soon-new/
Romantik,Twinkling Watermelon, 9.1,2023,https://asyafanatiklerim.com/dizi/twinkling-watermelon/
Romantik,Destined With You, 9,2023,https://asyafanatiklerim.com/dizi/destined-with-you/
Romantik,My Dearest, 9.5,2023,https://asyafanatiklerim.com/dizi/my-dearest/
Romantik,Not Others, 8.4,2023,https://asyafanatiklerim.com/dizi/not-others/
Romantik,Heartbeat, 8.9,2023,https://asyafanatiklerim.com/dizi/heartbeat/
Romantik,King the Land, 9.1,2023,https://asyafanatiklerim.com/dizi/king-the-land/
Romantik,See You in My 19th Life, 9,2023,https://asyafanatiklerim.com/dizi/see-you-in-my-19th-life/
Romantik,Tale of the Nine-Tailed 1938, 9.3,2023,https://asyafanatiklerim.com/dizi/tale-of-the-nine-tailed-1938/
Romantik,All That We Loved, 8,2023,https://asyafanatiklerim.com/dizi/all-that-we-loved/
Romantik,My Perfect Stranger, 9.1,2023,https://asyafanatiklerim.com/dizi/my-perfect-stranger/
Romantik,Bo Ra! Deborah, 9.1,2023,https://asyafanatiklerim.com/dizi/bo-ra-deborah/
Romantik,Joseon Attorney: A Morality, 8.5,2023,https://asyafanatiklerim.com/dizi/joseon-attorney-a-morality/
Romantik,The Real Has Come, 8.7,2023,https://asyafanatiklerim.com/dizi/the-real-has-come/
Romantik,The Secret Romantic Guesthouse, 9.1,2023,https://asyafanatiklerim.com/dizi/the-secret-romantic-guesthouse-tr/
Romantik,Warm on a Cold Night, 6.7,2023,https://asyafanatiklerim.com/dizi/warm-on-a-cold-night/
Dram,Twenty-Five Twenty-One, 9.3,2022,https://asyafanatiklerim.com/dizi/twenty-five-twenty-one-tr/
Dram,All of Us Are Dead, 9.3,2022,https://asyafanatiklerim.com/dizi/all-of-us-are-dead/
Dram,Rookie Cops, 9.1,2022,https://asyafanatiklerim.com/dizi/rookie-cops/
Dram,The One and Only, 8.8,2021,https://asyafanatiklerim.com/dizi/the-one-and-only/
Dram,Through the Darkness, 9.2,2022,https://asyafanatiklerim.com/dizi/through-the-darkness/
Dram,Tracer, 8.6,2022,https://asyafanatiklerim.com/dizi/tracer-tr1/
Dram,Must You Go?, 7.3,2021,https://asyafanatiklerim.com/dizi/must-you-go/
Dram,Ghost Doctor, 9.4,2022,https://asyafanatiklerim.com/dizi/ghost-doctor/
Dram,The Silent Sea, 8.9,2021,https://asyafanatiklerim.com/dizi/the-silent-sea/
Dram,Snowdrop, 9.4,2021,https://asyafanatiklerim.com/dizi/snowdrop/
Dram,Bulgasal: Immortal Souls, 9.2,2021,https://asyafanatiklerim.com/dizi/bulgasal-immortal-souls/
Dram,Bad and Crazy, 9.5,2021,https://asyafanatiklerim.com/dizi/bad-and-crazy/
Dram,"The King of Tears, Lee Bang Won", 8.4,2021,https://asyafanatiklerim.com/dizi/the-king-of-tears-lee-bang-won-tr/
Dram,Our Beloved Summer, 9.2,2021,https://asyafanatiklerim.com/dizi/our-beloved-summer/
Dram,Hellbound, 8.2,2021,https://asyafanatiklerim.com/dizi/hellbound/
Dram,One Ordinary Day, 8.9,2021,https://asyafanatiklerim.com/dizi/one-ordinary-day/
Dram,Red Sleeve, 9.1,2021,https://asyafanatiklerim.com/dizi/red-sleeve-tr/
Dram,"Now, We Are Breaking Up", 8.5,2021,https://asyafanatiklerim.com/dizi/now-we-are-breaking-up/
Dram,Melancholia, 8.6,2021,https://asyafanatiklerim.com/dizi/melancholia/
Dram,Secret Royal Inspector Joy, 8.8,2021,https://asyafanatiklerim.com/dizi/secret-royal-inspector-joy/
Fantastik,Circle, 8,2017,https://asyafanatiklerim.com/dizi/circle/
Fantastik,Angel ‘N’ Devil, 7.9,2014,https://asyafanatiklerim.com/dizi/angel-n-devil/
Fantastik,The Legend of the Blue Sea, 9.5,2016,https://asyafanatiklerim.com/dizi/the-legend-of-the-blue-sea-v2/
Fantastik,I Cannot Hug You, 7.7,2017,https://asyafanatiklerim.com/dizi/i-cannot-hug-you/
Fantastik,49 Days, 8.4,2011,https://asyafanatiklerim.com/dizi/49-days/
Fantastik,Deserving of the Name, 8.8,2017,https://asyafanatiklerim.com/dizi/deserving-of-the-name/
Fantastik,Manhole, 7.5,2017,https://asyafanatiklerim.com/dizi/manhole/
Fantastik,Bride of the Century, 8.2,2014,https://asyafanatiklerim.com/dizi/bride-of-the-century-nw/
Fantastik,High School Love On, 8.9,2014,https://asyafanatiklerim.com/dizi/high-school-love-on/
Fantastik,My Only Love Song, 8,2017,https://asyafanatiklerim.com/dizi/my-only-love-song/
Fantastik,Abyss, 9.3,2019,https://asyafanatiklerim.com/dizi/abyss/
Fantastik,Two Cops, 8.4,2017,https://asyafanatiklerim.com/dizi/two-cops/
Fantastik,Nine: Time Travelling Nine Times, 8,2013,https://asyafanatiklerim.com/dizi/nine-time-travelling-nine-times/
Fantastik,Saimdang Light’s Diary, 7.8,2017,https://asyafanatiklerim.com/dizi/saimdang-lights-diary-tr/
Fantastik,Gu Family Book, 8.7,2013,https://asyafanatiklerim.com/dizi/gu-family-book-tr/
Fantastik,I Will Touch You, 7.9,2016,https://asyafanatiklerim.com/dizi/i-will-touch-you/
Fantastik,Dear Prince, 7.3,2017,https://asyafanatiklerim.com/dizi/dear-prince/
Fantastik,Vampire Detective, 8.8,2016,https://asyafanatiklerim.com/dizi/vampire-detective/
Fantastik,Moorim School, 9.1,2016,https://asyafanatiklerim.com/dizi/moorim-school/
Fantastik,Orange Marmalade, 8.3,2015,https://asyafanatiklerim.com/dizi/orange-marmalade/
Aksiyon,Believer, 8.7,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/believer-izle/
Aksiyon,The Great Battle, 9.3,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/the-great-battle-izle/
Aksiyon,Rampant, 9.2,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/rampant/
Aksiyon,The Fiery Priest, 8.8,2019,https://asyafanatiklerim.com/dizi/the-fiery-priest-new/
Aksiyon,Kingdom, 9.1,2019,https://asyafanatiklerim.com/dizi/kingdom/
Aksiyon,Children of a Lesser God, 8.1,2018,https://asyafanatiklerim.com/dizi/children-of-a-lesser-god/
Aksiyon,Less than Evil, 7.6,2018,https://asyafanatiklerim.com/dizi/less-than-evil-tr/
Aksiyon,Haechi, 8.4,2019,https://asyafanatiklerim.com/dizi/haechi-tr/
Aksiyon,Train to Busan, 9.2,2016,https://asyafanatiklerim.com/film/train-to-busan-izle-nw1/
Aksiyon,The Thieves, 8.5,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/the-thieves-tr/
Aksiyon,Real, 7.8,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/real/
Aksiyon,Midnight Runners, 9.5,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/midnight-runners/
Aksiyon,Life Risking Romance, 8.3,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/life-risking-romance/
Aksiyon,Strong Woman Do Bong-Soon, 9.4,2017,https://asyafanatiklerim.com/dizi/strong-woman-do-bong-soon-v17/
Gizem,Akuryo Byoto, 6.5,2013,https://asyafanatiklerim.com/dizi/akuryo-byoto/
Gizem,Sketch, 7.8,2018,https://asyafanatiklerim.com/dizi/sketch-new/
Gizem,Defendant, 9.3,2017,https://asyafanatiklerim.com/dizi/defendant/
Gizem,Missing Nine, 8.3,2017,https://asyafanatiklerim.com/dizi/missing-nine-tr1/
Gizem,Mistress, 6.8,2018,https://asyafanatiklerim.com/dizi/mistress/
Gizem,Confession, 9.1,2019,https://asyafanatiklerim.com/dizi/confession/
Gizem,Babysitter, 6.1,2016,https://asyafanatiklerim.com/dizi/babysitter/
Gizem,Liar Game, 7.5,2014,https://asyafanatiklerim.com/dizi/liar-game/
Gizem,Wanted, 7,2016,https://asyafanatiklerim.com/dizi/wanted/
Gizem,Lets Fight Ghost, 8.9,2016,https://asyafanatiklerim.com/dizi/lets-fight-ghost/
Gizem,Life on Mars, 9.1,2018,https://asyafanatiklerim.com/dizi/life-on-mars/
